Age,Income,Subscription,Country,Device,Churn
32.10516730572404,49366.97908531935,Basic,USA,Mobile,0
39.22466475817156,78971.58726690584,,Canada,Desktop,0
19.98152690971467,48472.04908451514,Standard,,Desktop,0
52.32517524887911,60866.15707150294,Standard,USA,Tablet,0
34.01418585928917,50152.57852584081,Standard,France,Mobile,1
48.407549979057535,55967.081776257066,Standard,USA,Mobile,0
39.11270415653245,54376.4216380032,Standard,Canada,Mobile,0
40.48103862984541,43625.21939935026,Standard,USA,Mobile,0
41.837207362786444,66387.47807128029,Basic,,Mobile,0
40.37250272020778,60739.28626525852,Basic,USA,Desktop,1
42.71267311841053,65415.41890252218,Basic,USA,Desktop,1
50.94983036158918,54803.40778249019,Basic,,Desktop,1
37.35825403641764,36401.45177334299,Basic,Canada,Mobile,0
43.508045091062144,75640.79099836553,Basic,Canada,Mobile,1
33.92317166855328,46061.65649648861,Premium,USA,Mobile,0
52.281406585393675,55461.005428526216,Premium,UK,Tablet,0
26.883292375288764,59530.72038233404,,USA,Mobile,1
56.61128519492979,55361.32574326428,Standard,USA,Tablet,0
34.51810459226788,63731.25531845412,Premium,Canada,Mobile,0
17.83069877458342,66100.66883474747,Premium,USA,Tablet,0
36.53725297892947,46627.49745429128,Standard,,Tablet,0
26.82738011030143,74382.01012933471,Basic,France,Mobile,0
,45996.446687581025,,UK,Desktop,0
27.168512248371307,55051.235733211826,Standard,Germany,Mobile,0
29.645798801422643,44184.827245936525,Standard,UK,Tablet,1
12.325511228653628,39897.89716023815,Basic,USA,Mobile,1
29.57232416901108,65662.86633186298,Basic,UK,Mobile,0
5.913448080452518,96828.45346139066,Premium,USA,Desktop,0
15.99316611817132,44573.60167519524,Standard,USA,Tablet,0
44.12497587373157,68229.82362017118,Basic,Germany,Mobile,1
44.42960190380999,45111.33030949709,Basic,Canada,Desktop,0
40.10549074141958,49842.72534715993,Standard,Germany,Mobile,0
23.396286282449445,76363.75658347507,Standard,USA,Mobile,1
34.42746372629624,33896.970723870414,Basic,UK,Desktop,0
34.95676953091318,29927.613970653158,Premium,USA,Mobile,0
21.099623729689487,48692.02026855276,Basic,UK,Mobile,0
53.04077962120581,59954.84041906511,Basic,UK,Tablet,1
45.52834748690806,56954.99857521323,Standard,Canada,Mobile,0
32.34842991404403,55410.18763539494,Basic,USA,Desktop,1
35.32263006793437,151535.93916802102,Premium,USA,Mobile,0
37.50059369537063,61798.10040475879,Premium,USA,Mobile,0
10.499181578908512,6294.913369325419,Premium,UK,Mobile,1
32.033871409752834,38737.920423683885,Basic,France,Desktop,0
26.816189024026418,48595.81386074828,Basic,USA,Desktop,0
22.980559881261016,60568.02198653764,Basic,UK,Mobile,0
31.62679648536854,72346.47710102849,Standard,Germany,Mobile,0
56.572238322194266,36723.50437749289,Premium,Canada,Tablet,1
42.690114335204115,71856.17938304851,Premium,UK,Mobile,0
28.14585212260644,43211.57496197955,Premium,Germany,Tablet,0
41.8709933762739,48051.35325528971,,USA,Mobile,0
