Customer_ID,Age,Annual_Income,Days_Since_Last_Purchase,Total_Spend,Has_Premium_Membership,Email_Subscriber,Used_Coupon,Customer_Satisfaction,Education_Level,Loyalty_Tier,Preferred_Category,Region,Payment_Method
1485,26,511.5,42.0,0.0,No,Not Subscribed,No,Neutral,PhD,Bronze,Home & Garden,South,Credit Card
1486,18,782.2,3.0,127.83,No,,Yes,Neutral,High School,Bronze,Home & Garden,East,Credit Card
1487,27,190.9,10.0,0.0,No,Subscribed,Yes,Satisfied,PhD,Bronze,Clothing,North,Debit Card
1488,22,155.4,10.0,0.0,Yes,Subscribed,No,Neutral,High School,Gold,Clothing,West,PayPal
1489,55,,17.0,0.0,Yes,Subscribed,Yes,Satisfied,Bachelor's,Gold,,East,Debit Card
1490,46,953.5,,84.94,No,Not Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Electronics,North,Debit Card
1491,35,321.0,2.0,96.21,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Clothing,North,Credit Card
1492,53,2074.6,,118.75,No,Not Subscribed,No,Neutral,High School,Bronze,Electronics,East,Credit Card
1493,36,318.6,6.0,209.69,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,Central,Gift Card
1494,25,499.4,106.0,0.0,Yes,Not Subscribed,No,Satisfied,High School,Gold,Books,East,Credit Card
1495,53,1127.6,4.0,216.22,No,Subscribed,Yes,Neutral,Bachelor's,Silver,Clothing,West,
1496,41,1489.6,16.0,121.63,No,Subscribed,No,Very Satisfied,High School,Bronze,Books,South,Credit Card
1497,23,1539.9,40.0,190.0,No,Subscribed,Yes,Satisfied,PhD,Bronze,Electronics,East,PayPal
1498,33,923.0,37.0,72.45,No,Not Subscribed,Yes,Satisfied,High School,Bronze,Home & Garden,East,PayPal
1499,24,826.4,16.0,160.43,Yes,Subscribed,Yes,Neutral,High School,Gold,Electronics,West,
1500,18,637.8,13.0,18.02,Yes,Subscribed,No,Very Satisfied,High School,Bronze,Sports,North,Gift Card
1501,46,713.1,15.0,0.0,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Sports,East,PayPal
1502,58,321.1,,154.32,No,Not Subscribed,No,Neutral,High School,Bronze,Electronics,South,Credit Card
1503,18,273.6,7.0,27.18,No,Subscribed,No,Neutral,Bachelor's,Silver,Books,South,Credit Card
1504,42,446.1,20.0,69.65,Yes,Subscribed,No,Very Satisfied,Master's,Bronze,Electronics,Central,Credit Card
1505,27,403.6,9.0,174.03,Yes,Subscribed,No,,,Silver,Home & Garden,North,Credit Card
1506,29,340.6,10.0,0.0,No,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Books,South,Credit Card
1507,28,678.9,32.0,140.43,No,Not Subscribed,No,Satisfied,High School,Silver,Sports,East,
1508,25,793.0,104.0,0.0,No,Subscribed,Yes,Satisfied,Bachelor's,Silver,Books,Central,Credit Card
1509,36,471.4,28.0,45.51,Yes,Subscribed,No,Neutral,High School,Bronze,Clothing,South,Credit Card
1510,25,1084.7,2.0,24.17,No,Subscribed,No,Neutral,Master's,Bronze,Electronics,West,Bank Transfer
1511,38,225.3,2.0,0.0,Yes,Subscribed,No,,High School,Bronze,Electronics,Central,PayPal
1512,34,398.0,91.0,0.0,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Clothing,South,Bank Transfer
1513,32,290.8,11.0,149.99,No,Not Subscribed,No,Neutral,Bachelor's,Silver,Sports,South,Credit Card
1514,24,145.9,3.0,94.37,Yes,Subscribed,No,Satisfied,Master's,Bronze,,South,PayPal
1515,28,425.4,27.0,43.57,Yes,,No,Satisfied,High School,Bronze,Home & Garden,West,Credit Card
1516,44,415.5,29.0,43.19,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,North,Credit Card
1517,41,1108.4,31.0,115.97,No,Not Subscribed,Yes,Very Satisfied,High School,Bronze,Clothing,South,Credit Card
1518,23,652.7,9.0,151.58,No,Subscribed,No,Satisfied,Bachelor's,Silver,Home & Garden,West,Bank Transfer
1519,36,241.8,0.0,0.0,No,Subscribed,No,Dissatisfied,Master's,Bronze,Clothing,East,Bank Transfer
1520,44,1359.7,101.0,223.17,Yes,Subscribed,No,Very Satisfied,Bachelor's,Gold,Sports,East,Credit Card
1521,18,930.0,,211.64,Yes,Subscribed,No,Satisfied,Bachelor's,Gold,Electronics,East,Credit Card
1522,42,633.9,34.0,3.76,No,Subscribed,Yes,Very Satisfied,Master's,Bronze,,North,PayPal
1523,27,390.2,37.0,177.5,No,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,East,Credit Card
1524,42,251.4,28.0,0.0,No,Not Subscribed,No,Very Satisfied,Bachelor's,Silver,Electronics,East,Credit Card
1525,26,357.5,11.0,196.28,Yes,Subscribed,No,,Bachelor's,Bronze,Home & Garden,Central,Credit Card
1526,18,859.1,9.0,43.87,No,Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,South,PayPal
1527,18,1384.8,27.0,121.9,Yes,Subscribed,No,Very Satisfied,High School,Bronze,,Central,Credit Card
1528,36,1128.4,60.0,0.0,No,Subscribed,No,Neutral,Master's,Bronze,Clothing,West,Credit Card
1529,38,333.4,88.0,0.0,No,Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Clothing,North,Credit Card
1530,24,228.3,3.0,0.0,No,Not Subscribed,Yes,Satisfied,High School,Bronze,Electronics,West,PayPal
1531,43,486.4,5.0,0.0,No,Not Subscribed,Yes,Very Satisfied,Master's,Bronze,Sports,North,Bank Transfer
1532,18,154.7,87.0,0.0,No,Not Subscribed,No,Neutral,Bachelor's,Gold,Sports,Central,Credit Card
1533,34,542.7,40.0,153.81,No,Subscribed,Yes,Very Satisfied,High School,Silver,Electronics,Central,
1534,20,409.1,64.0,38.22,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,South,Debit Card
1535,27,338.0,7.0,63.74,Yes,Not Subscribed,No,Satisfied,,Silver,Sports,South,Bank Transfer
1536,36,171.7,27.0,0.0,No,Subscribed,Yes,Very Satisfied,Master's,Bronze,Clothing,South,Debit Card
1537,25,608.3,36.0,0.0,Yes,Subscribed,Yes,Satisfied,PhD,Silver,Home & Garden,South,Debit Card
1538,30,,34.0,185.84,No,Not Subscribed,No,Neutral,Master's,Bronze,Electronics,South,Gift Card
1539,47,221.5,16.0,0.0,No,Subscribed,No,Neutral,High School,Bronze,Home & Garden,South,Credit Card
1540,28,79.8,0.0,173.19,No,Subscribed,No,Satisfied,Bachelor's,Silver,Electronics,West,PayPal
1541,45,439.7,26.0,32.38,No,Subscribed,Yes,,Master's,Bronze,Sports,North,Bank Transfer
1542,21,1294.6,9.0,21.33,Yes,Subscribed,No,Very Satisfied,Bachelor's,Platinum,Clothing,West,Debit Card
1543,41,,18.0,243.64,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,West,Bank Transfer
1544,52,339.8,95.0,146.82,No,Not Subscribed,Yes,Satisfied,Bachelor's,Gold,Sports,East,Debit Card
1545,18,311.5,15.0,12.9,No,Not Subscribed,Yes,Satisfied,Bachelor's,Gold,Electronics,Central,Gift Card
1546,25,592.2,55.0,44.11,No,Not Subscribed,Yes,Neutral,,Bronze,Clothing,South,Debit Card
1547,42,245.6,6.0,8.28,No,Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Clothing,North,Debit Card
1548,33,535.7,33.0,74.05,No,Not Subscribed,No,Very Satisfied,Bachelor's,Bronze,Clothing,West,PayPal
1549,39,707.9,113.0,97.57,Yes,Subscribed,No,Dissatisfied,,Gold,,East,Gift Card
1550,28,933.3,3.0,20.42,Yes,Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,East,Debit Card
1551,36,,0.0,81.34,No,Subscribed,Yes,Satisfied,High School,Silver,Electronics,Central,Debit Card
1552,33,395.6,17.0,169.33,No,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Home & Garden,Central,Debit Card
1553,49,264.0,3.0,64.11,No,Subscribed,No,Very Satisfied,Master's,Bronze,Clothing,West,Credit Card
1554,38,272.2,41.0,50.14,No,Subscribed,Yes,Neutral,,Bronze,Books,West,Credit Card
1555,39,390.2,74.0,0.0,No,Subscribed,No,,Master's,Bronze,Clothing,North,Bank Transfer
1556,30,557.2,17.0,0.0,No,Subscribed,Yes,Neutral,Bachelor's,Silver,Home & Garden,North,
1557,29,,9.0,78.61,Yes,Not Subscribed,No,Satisfied,High School,Silver,Clothing,West,Credit Card
1558,30,276.1,17.0,18.94,Yes,Subscribed,No,Neutral,Master's,Silver,Clothing,East,Credit Card
1559,40,1094.7,39.0,107.41,No,Not Subscribed,Yes,Satisfied,Master's,Bronze,Clothing,East,Debit Card
1560,30,379.9,0.0,30.83,No,Subscribed,No,Very Satisfied,High School,Bronze,Electronics,South,Debit Card
1561,38,441.3,27.0,53.38,No,Subscribed,No,Very Satisfied,,Bronze,Sports,West,Debit Card
1562,60,285.5,29.0,138.69,No,Not Subscribed,Yes,Neutral,PhD,Silver,,North,PayPal
1563,45,104.4,30.0,17.9,Yes,Subscribed,No,Satisfied,Master's,Platinum,Books,West,Credit Card
1564,31,759.8,8.0,0.0,No,Subscribed,Yes,Satisfied,Master's,Bronze,Clothing,North,Credit Card
1565,49,695.5,38.0,112.73,Yes,Not Subscribed,No,Very Satisfied,Master's,Bronze,Home & Garden,North,Credit Card
1566,30,377.6,3.0,0.0,No,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Books,South,Debit Card
1567,18,465.3,7.0,96.45,No,Not Subscribed,No,Neutral,Bachelor's,Silver,Home & Garden,South,Credit Card
1568,23,609.2,63.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Silver,Sports,Central,PayPal
1569,18,175.0,40.0,0.0,No,Subscribed,No,Neutral,High School,Silver,Sports,North,PayPal
1570,31,325.4,0.0,30.19,Yes,Subscribed,No,Very Dissatisfied,Bachelor's,Bronze,Clothing,North,PayPal
1571,35,719.9,9.0,22.92,No,Subscribed,No,Very Dissatisfied,Bachelor's,Silver,Home & Garden,East,Gift Card
1572,55,210.6,7.0,71.16,No,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Electronics,East,Credit Card
1573,39,533.1,9.0,0.36,No,Not Subscribed,No,Satisfied,Bachelor's,Bronze,,North,Debit Card
1574,32,198.1,9.0,0.0,No,Subscribed,No,Very Dissatisfied,Bachelor's,Bronze,Electronics,North,Credit Card
1575,45,591.4,2.0,20.41,No,Subscribed,No,Satisfied,High School,Bronze,Home & Garden,Central,Credit Card
1576,18,437.6,18.0,138.91,No,Not Subscribed,No,Neutral,High School,Bronze,Clothing,West,PayPal
1577,38,169.6,40.0,0.0,Yes,Subscribed,No,Satisfied,High School,Silver,Clothing,South,Credit Card
1578,44,899.1,28.0,69.49,No,Subscribed,No,Neutral,High School,Bronze,Clothing,East,Debit Card
1579,18,287.7,34.0,128.89,Yes,Subscribed,No,Neutral,PhD,Silver,Books,South,PayPal
1580,49,274.9,3.0,0.0,No,Subscribed,Yes,Satisfied,High School,Bronze,Electronics,South,Credit Card
1581,39,504.2,91.0,0.0,No,Not Subscribed,Yes,Neutral,High School,Bronze,Electronics,West,Credit Card
1582,30,890.5,55.0,0.0,No,Not Subscribed,Yes,,Bachelor's,Bronze,Electronics,Central,PayPal
1583,43,243.0,49.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Bronze,Books,North,Debit Card
1584,62,463.9,52.0,0.0,No,Subscribed,Yes,Satisfied,High School,Bronze,Books,West,PayPal
1585,37,578.2,81.0,41.82,Yes,Subscribed,Yes,Neutral,Master's,Bronze,Home & Garden,North,PayPal
1586,38,677.5,24.0,116.03,No,Subscribed,No,Satisfied,Master's,Bronze,Sports,South,Debit Card
1587,29,496.9,,45.32,No,Subscribed,Yes,Satisfied,High School,Bronze,Electronics,North,PayPal
1588,25,358.7,29.0,35.1,No,Not Subscribed,No,Dissatisfied,High School,Bronze,Books,North,Credit Card
1589,45,272.1,41.0,211.82,Yes,Subscribed,Yes,Satisfied,Master's,Bronze,Electronics,Central,PayPal
1590,25,470.7,40.0,0.0,No,Subscribed,Yes,Dissatisfied,Master's,Bronze,Electronics,East,PayPal
1591,36,234.9,22.0,52.05,No,Subscribed,No,Satisfied,Bachelor's,Gold,Electronics,North,Debit Card
1592,29,77.5,2.0,0.0,No,Subscribed,No,Neutral,High School,Bronze,Home & Garden,Central,PayPal
1593,41,580.9,14.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Silver,Sports,Central,Bank Transfer
1594,39,768.9,76.0,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,West,Credit Card
1595,47,108.3,26.0,0.0,No,Subscribed,No,Very Satisfied,High School,Silver,Books,Central,Bank Transfer
1596,29,243.9,23.0,66.78,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,South,PayPal
1597,32,648.1,9.0,324.72,Yes,Subscribed,Yes,Satisfied,Bachelor's,Gold,Electronics,West,Debit Card
1598,23,1536.2,14.0,83.51,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,West,Credit Card
1599,30,452.6,68.0,0.0,No,Subscribed,Yes,Very Satisfied,Master's,Silver,Home & Garden,Central,Credit Card
1600,40,288.8,33.0,12.83,Yes,Subscribed,Yes,Satisfied,Master's,Bronze,Sports,West,Debit Card
1601,44,400.6,46.0,84.47,No,Subscribed,Yes,,Bachelor's,Bronze,Clothing,South,Debit Card
1602,24,1020.0,18.0,147.91,No,Subscribed,No,Very Satisfied,Master's,Silver,Home & Garden,West,Credit Card
1603,45,303.4,30.0,136.47,Yes,Not Subscribed,Yes,Satisfied,High School,Bronze,Clothing,South,
1604,51,276.7,9.0,0.0,No,Not Subscribed,Yes,Very Satisfied,Master's,Bronze,Home & Garden,South,Credit Card
1605,40,334.6,37.0,0.0,No,Subscribed,Yes,Very Satisfied,High School,Bronze,Books,North,Bank Transfer
1606,58,252.3,17.0,0.0,No,Subscribed,No,Neutral,High School,Silver,Electronics,Central,Gift Card
1607,26,481.2,18.0,131.69,No,Subscribed,Yes,Satisfied,Bachelor's,Gold,Sports,South,Credit Card
1608,20,1184.9,31.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Bronze,Home & Garden,East,Gift Card
1609,18,542.6,83.0,0.0,No,Subscribed,No,Neutral,Master's,Silver,Clothing,South,Gift Card
1610,53,384.2,2.0,106.74,No,Not Subscribed,Yes,Neutral,,Bronze,Books,Central,Credit Card
1611,43,375.2,52.0,78.42,No,Subscribed,No,Satisfied,High School,Bronze,Clothing,South,Debit Card
1612,34,175.0,10.0,0.0,Yes,Subscribed,Yes,Neutral,Bachelor's,Gold,Clothing,West,PayPal
1613,38,,18.0,0.0,Yes,Subscribed,No,Very Dissatisfied,Bachelor's,Silver,Electronics,Central,Debit Card
1614,21,426.6,1.0,0.0,No,Subscribed,Yes,,Bachelor's,Silver,Electronics,East,Credit Card
1615,64,401.1,11.0,45.89,Yes,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,South,Credit Card
1616,37,3036.5,21.0,129.27,Yes,Subscribed,Yes,Dissatisfied,Master's,Bronze,Home & Garden,West,PayPal
1617,36,534.8,2.0,100.21,No,Subscribed,No,,Master's,Bronze,Books,Central,Credit Card
1618,44,284.7,20.0,0.0,Yes,Not Subscribed,Yes,Neutral,PhD,Bronze,Electronics,West,Debit Card
1619,41,346.1,79.0,0.0,No,Subscribed,Yes,Satisfied,High School,Bronze,,South,Credit Card
1620,38,890.4,3.0,0.0,No,Not Subscribed,No,Very Dissatisfied,Bachelor's,Silver,Electronics,Central,PayPal
1621,26,478.4,43.0,0.24,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Clothing,South,Gift Card
1622,41,188.6,16.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Books,East,PayPal
1623,58,776.0,32.0,106.76,Yes,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Home & Garden,West,PayPal
1624,51,,9.0,0.0,No,Subscribed,No,Neutral,PhD,Silver,Clothing,North,Bank Transfer
1625,54,1375.5,5.0,103.83,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Sports,West,Gift Card
1626,29,854.6,5.0,128.01,No,Subscribed,Yes,Satisfied,PhD,Silver,Sports,East,Credit Card
1627,23,341.8,2.0,230.89,No,Subscribed,No,Dissatisfied,Master's,Bronze,Electronics,Central,PayPal
1628,33,,6.0,95.84,No,Not Subscribed,Yes,Neutral,Master's,Bronze,Sports,North,Bank Transfer
1629,36,,33.0,75.09,No,Not Subscribed,No,Very Satisfied,Master's,Platinum,Clothing,East,Credit Card
1630,48,745.6,64.0,0.0,Yes,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,,West,Credit Card
1631,18,597.9,50.0,0.0,No,Not Subscribed,No,Neutral,High School,Bronze,Electronics,North,Credit Card
1632,53,269.0,35.0,98.68,No,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Clothing,North,
1633,33,303.8,4.0,19.61,Yes,Subscribed,No,Satisfied,High School,Gold,Clothing,Central,Debit Card
1634,30,829.3,10.0,204.22,No,Subscribed,Yes,Neutral,Bachelor's,Silver,Clothing,South,Debit Card
1635,23,365.7,11.0,0.0,Yes,Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,Central,Bank Transfer
1636,18,350.9,9.0,70.99,No,Subscribed,No,Very Dissatisfied,Bachelor's,Bronze,Sports,North,Debit Card
1637,45,252.0,22.0,194.1,No,Not Subscribed,Yes,Satisfied,,Silver,Books,South,Credit Card
1638,36,576.4,23.0,98.77,Yes,Subscribed,No,Satisfied,Master's,Bronze,Sports,West,Credit Card
1639,20,1540.9,13.0,70.75,No,Subscribed,No,Very Satisfied,High School,Silver,Clothing,West,Bank Transfer
1640,19,235.6,13.0,22.29,Yes,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,,East,Credit Card
1641,31,453.6,53.0,0.0,No,Not Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Electronics,East,Credit Card
1642,55,1043.1,47.0,248.3,Yes,Not Subscribed,No,Very Satisfied,Bachelor's,Silver,Electronics,West,Gift Card
1643,32,426.2,11.0,0.0,No,Not Subscribed,Yes,Satisfied,Master's,Bronze,Home & Garden,South,PayPal
1644,18,,74.0,127.97,No,Subscribed,Yes,Neutral,Bachelor's,Silver,Home & Garden,East,Credit Card
1645,32,236.3,92.0,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,,North,Gift Card
1646,32,578.0,12.0,0.0,No,Subscribed,Yes,Satisfied,Master's,Bronze,Home & Garden,East,Bank Transfer
1647,18,,13.0,182.13,No,Not Subscribed,Yes,Very Satisfied,Master's,Platinum,Clothing,South,Credit Card
1648,34,807.6,21.0,0.0,No,Subscribed,Yes,Neutral,High School,Bronze,Clothing,South,Gift Card
1649,32,911.4,85.0,157.72,No,Subscribed,No,Very Satisfied,Bachelor's,Silver,Home & Garden,East,Credit Card
1650,43,2114.0,63.0,97.53,No,Subscribed,No,,Bachelor's,Bronze,Clothing,North,PayPal
1651,57,,3.0,0.0,No,Not Subscribed,Yes,Very Satisfied,High School,Silver,Electronics,North,Gift Card
1652,49,543.5,15.0,141.6,Yes,Subscribed,No,,High School,Silver,Clothing,West,Bank Transfer
1653,32,502.3,24.0,5.8,No,Not Subscribed,No,,,Bronze,Clothing,East,Credit Card
1654,22,361.7,21.0,83.42,Yes,Subscribed,No,Dissatisfied,Bachelor's,Silver,Electronics,Central,Credit Card
1655,66,547.7,,17.62,No,Subscribed,Yes,Dissatisfied,High School,Silver,Sports,West,Credit Card
1656,36,374.4,59.0,0.0,No,Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,North,PayPal
1657,35,494.6,34.0,28.86,No,Subscribed,No,Satisfied,Master's,Bronze,Electronics,West,Credit Card
1658,35,985.5,55.0,295.49,Yes,Subscribed,No,Very Satisfied,High School,Bronze,Electronics,North,PayPal
1659,37,244.4,59.0,71.78,Yes,Subscribed,No,Very Satisfied,High School,Bronze,Home & Garden,West,Credit Card
1660,33,885.8,41.0,70.24,No,Not Subscribed,No,Satisfied,Master's,Bronze,Electronics,Central,PayPal
1661,28,985.2,17.0,129.25,No,Subscribed,Yes,Very Dissatisfied,High School,Bronze,Clothing,East,Credit Card
1662,28,416.4,28.0,28.56,No,Not Subscribed,No,Neutral,Master's,Bronze,Electronics,West,Debit Card
1663,35,125.1,5.0,24.05,No,Subscribed,Yes,Dissatisfied,Bachelor's,Silver,Electronics,South,Credit Card
1664,28,310.4,34.0,0.0,No,Not Subscribed,Yes,Neutral,Bachelor's,Bronze,Sports,East,Credit Card
1665,26,973.4,,107.3,No,Subscribed,No,Satisfied,High School,Gold,Sports,Central,Gift Card
1666,36,440.9,36.0,122.38,Yes,Subscribed,Yes,Very Dissatisfied,,Bronze,Electronics,North,Debit Card
1667,32,245.4,8.0,0.0,No,Subscribed,No,Neutral,High School,Bronze,Clothing,South,Credit Card
1668,53,330.2,4.0,183.66,Yes,Subscribed,No,Neutral,High School,Silver,Electronics,East,Credit Card
1669,18,740.2,5.0,2.54,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Electronics,West,Debit Card
1670,48,620.6,0.0,0.0,Yes,Subscribed,No,Satisfied,,Bronze,Books,South,Credit Card
1671,50,387.3,38.0,141.01,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Home & Garden,Central,Debit Card
1672,18,358.7,40.0,0.0,Yes,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,North,PayPal
1673,31,353.4,22.0,94.71,Yes,Subscribed,Yes,Very Satisfied,High School,Bronze,Sports,South,Credit Card
1674,31,257.0,5.0,0.0,No,Not Subscribed,Yes,Neutral,High School,Platinum,Sports,West,PayPal
1675,18,1178.3,3.0,153.93,Yes,Subscribed,Yes,Satisfied,,Bronze,Sports,South,Debit Card
1676,26,368.4,1.0,94.81,Yes,Not Subscribed,Yes,,High School,Silver,Electronics,West,Gift Card
1677,22,927.9,5.0,114.12,No,Subscribed,Yes,Satisfied,Bachelor's,Silver,Electronics,North,Credit Card
1678,56,1113.6,66.0,0.0,Yes,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Home & Garden,North,PayPal
1679,46,813.7,8.0,0.0,Yes,Subscribed,Yes,Neutral,Master's,Bronze,Clothing,North,Credit Card
1680,50,345.0,13.0,127.35,No,Not Subscribed,No,Satisfied,,Silver,Books,Central,PayPal
1681,44,569.5,3.0,29.65,No,Subscribed,Yes,Dissatisfied,,Silver,Home & Garden,East,Gift Card
1682,21,440.6,8.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Books,West,Credit Card
1683,29,259.9,22.0,0.0,No,,No,Neutral,Bachelor's,Bronze,Electronics,South,Bank Transfer
1684,41,543.0,28.0,0.0,No,Not Subscribed,Yes,Neutral,High School,Bronze,Sports,East,PayPal
1685,20,220.3,8.0,0.0,Yes,Not Subscribed,Yes,Satisfied,High School,Bronze,Clothing,East,Bank Transfer
1686,44,911.6,2.0,115.3,No,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Books,Central,Debit Card
1687,32,338.3,15.0,0.0,No,Subscribed,No,Dissatisfied,Bachelor's,Silver,Electronics,West,Credit Card
1688,31,504.4,8.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,West,Credit Card
1689,44,529.8,7.0,2.7,No,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Sports,North,Credit Card
1690,40,382.7,96.0,81.29,Yes,Not Subscribed,Yes,,Bachelor's,Silver,Clothing,East,Credit Card
1691,31,635.6,29.0,278.15,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,East,PayPal
1692,49,336.2,24.0,0.0,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Books,Central,PayPal
1693,22,754.0,16.0,194.8,No,Not Subscribed,No,Satisfied,Bachelor's,Silver,Clothing,South,Bank Transfer
1694,42,199.3,17.0,110.35,Yes,Subscribed,No,Neutral,Bachelor's,Silver,Home & Garden,South,PayPal
1695,42,482.2,,0.0,Yes,Subscribed,No,Neutral,Bachelor's,Silver,Electronics,South,Debit Card
1696,31,1430.7,36.0,125.6,Yes,Subscribed,Yes,Satisfied,Bachelor's,Bronze,Sports,South,Bank Transfer
1697,39,245.3,36.0,0.0,No,Subscribed,Yes,Very Satisfied,Master's,Bronze,Home & Garden,North,Gift Card
1698,20,297.7,6.0,60.5,Yes,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Clothing,Central,Credit Card
1699,46,608.5,21.0,178.37,Yes,Subscribed,No,Dissatisfied,Bachelor's,Bronze,Electronics,East,PayPal
1700,33,497.9,16.0,73.94,No,,Yes,Satisfied,Master's,Silver,Home & Garden,Central,Credit Card
1701,29,551.7,61.0,101.53,Yes,Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Electronics,West,Credit Card
1702,48,599.5,30.0,44.32,No,Subscribed,No,,High School,Silver,Electronics,South,Credit Card
1703,27,654.2,23.0,0.0,No,Not Subscribed,No,,Master's,Bronze,Home & Garden,East,Debit Card
1704,18,869.9,4.0,0.0,No,Subscribed,No,Very Satisfied,High School,Silver,Electronics,North,PayPal
1705,18,571.6,28.0,153.53,No,Subscribed,No,Dissatisfied,Bachelor's,Gold,Electronics,Central,PayPal
1706,42,386.8,4.0,0.0,No,Subscribed,Yes,Very Satisfied,Master's,Bronze,Home & Garden,South,
1707,20,669.2,12.0,0.0,No,Subscribed,No,Neutral,PhD,Gold,Electronics,South,Credit Card
1708,56,1397.6,5.0,155.37,Yes,Subscribed,No,Very Satisfied,High School,Bronze,Clothing,South,
1709,18,412.8,35.0,0.0,Yes,Not Subscribed,No,Satisfied,Bachelor's,Bronze,,East,Debit Card
1710,55,,7.0,0.0,Yes,Not Subscribed,Yes,Satisfied,Bachelor's,Silver,Home & Garden,South,Credit Card
1711,38,868.6,15.0,9.46,No,Not Subscribed,Yes,Satisfied,Bachelor's,Gold,Home & Garden,South,
1712,34,415.9,68.0,0.0,No,Subscribed,No,Satisfied,High School,Bronze,Home & Garden,West,Credit Card
1713,28,121.4,7.0,0.0,No,Subscribed,No,Very Dissatisfied,Bachelor's,Bronze,Clothing,West,Gift Card
1714,40,743.3,21.0,169.69,No,Subscribed,No,Satisfied,Bachelor's,Silver,Electronics,South,Credit Card
1715,35,324.2,16.0,0.0,Yes,Subscribed,No,Neutral,High School,Silver,Electronics,East,Credit Card
1716,48,423.4,1.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Bronze,,Central,PayPal
1717,36,545.5,47.0,0.0,No,Subscribed,No,Neutral,Bachelor's,Silver,Books,North,Credit Card
1718,37,501.1,2.0,109.22,Yes,Not Subscribed,No,Satisfied,Master's,Bronze,Electronics,Central,Credit Card
1719,31,684.2,19.0,49.24,No,Subscribed,Yes,Neutral,Master's,Bronze,Clothing,South,PayPal
1720,34,344.2,25.0,0.0,Yes,Subscribed,No,Dissatisfied,Bachelor's,Bronze,Electronics,West,Credit Card
1721,39,608.2,30.0,79.8,No,Not Subscribed,No,Dissatisfied,PhD,Bronze,,East,PayPal
1722,18,382.5,35.0,0.0,No,Subscribed,Yes,Very Dissatisfied,Master's,Gold,Home & Garden,East,PayPal
1723,19,696.4,9.0,119.69,Yes,Not Subscribed,Yes,Satisfied,High School,Bronze,Home & Garden,Central,PayPal
1724,44,646.7,0.0,131.23,No,Not Subscribed,Yes,Very Satisfied,High School,Gold,Sports,North,Debit Card
1725,37,255.0,39.0,0.0,No,Not Subscribed,No,,Bachelor's,Bronze,Clothing,South,Credit Card
1726,33,857.6,23.0,166.49,No,Subscribed,Yes,Very Satisfied,Bachelor's,Silver,Electronics,East,Credit Card
